ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
44635222,44635222,fear,44635222,NoJoy,44635222,notlove,44635222,notsadness,44635222,notsurprise,44635222,NotAnger,44635222,,1,Yes,"""Google Vision API documentation states that vertices of detected characters will always be in the same order:However sometimes I can see a different order of vertices. Here is an example of two characters from the same image, which have the same orientation:andWhy order of vertices is not the same? and not as in documentation?"""
36452038,36452038,notfear,36452038,NoJoy,36452038,notlove,36452038,notsadness,36452038,notsurprise,36452038,NotAnger,36452038,NoEmotion,0,Yes,"""I am trying to use Google Cloud Vision with TEXT_DETECTION to try and do OCR on pictures with hashtags.  But I can't get the hashtag symbol recognized.  Any ideas?"""
43383886,43383886,notfear,43383886,NoJoy,43383886,notlove,43383886,notsadness,43383886,surprise,43383886,NotAnger,43383886,,1,Yes,"""in google vision api label detection, can't know where object located ? any options or idea ??I have tried in sample, and then response json is does not include object position!"""
55644244,55644244,notfear,55644244,NoJoy,55644244,notlove,55644244,notsadness,55644244,notsurprise,55644244,NotAnger,55644244,NoEmotion,0,Yes,"""Please Note that I am a NEWBIE. Under Learning ProcessRight now what this code is doing? It is reading an image from drawable and then getting the text from it using google vision.NOTE:R.drawable.changing is where ""changing"" is my image name. Now i want to replace the image with the image i uploaded on ImageView.Any help would work."""
55603140,55603140,notfear,55603140,NoJoy,55603140,notlove,55603140,notsadness,55603140,notsurprise,55603140,NotAnger,55603140,NoEmotion,0,YES,"""I have a collection of profile images from customers I need to be able to pass a selfie of the person and scan it across the collection of images and pull up the customer information.Need to do the following using AWS Rekognition -Create a collection - DoneAdd Images to the collection - Whats the REST API syntax for thisWhile adding the images to the collection also tag it with the customer name.Take a selfie portrait and search across the collection and return the tag information which matches.Im using Flutter as a platform hence there is no support for AWS SDK so will need to make REST API calls.However the AWS docs don't provide much information for REST support."""
54752242,54752242,notfear,54752242,NoJoy,54752242,notlove,54752242,notsadness,54752242,notsurprise,54752242,NotAnger,54752242,NoEmotion,0,Yes,"""this code always return 10 records, anyone knows how to set 100?Is for use the API of Google Cloud Vision Product Search."""
53519748,53519748,notfear,53519748,NoJoy,53519748,notlove,53519748,notsadness,53519748,notsurprise,53519748,NotAnger,53519748,NoEmotion,0,Yes,"""I have problem with my properties from my json response body.The reponse I get from the call is from Google Vision API.The property 'description' is undefined but will show up when logged in the console sometimes this will works.This is the error:"""
46236523,46236523,notfear,46236523,NoJoy,46236523,notlove,46236523,Sadness,46236523,notsurprise,46236523,NotAnger,46236523,,1,Yes,"""i am using Amazon Rekognition when i upload an image to my s3 bucket , the api resonse i get isis there any api to search for similar product (eg. search: 'striped blue t shirts' when i upload a blue striped tshirt) among images in my bucket."""
43404118,43404118,notfear,43404118,NoJoy,43404118,notlove,43404118,notsadness,43404118,notsurprise,43404118,NotAnger,43404118,NoEmotion,0,Yes,"""Recently,I use google cloud vision api for detecting image label ,follow,I  set up the  credentials for my application to authenticate its identity to the service and obtain authorization to perform task,then follow the API Documentation ,write code like this:I get error :why?"""
51934306,51934306,notfear,51934306,Joy,51934306,notlove,51934306,notsadness,51934306,notsurprise,51934306,NotAnger,51934306,,1,Yes,"""We are just thinking whether to validate some input for google vision (OCR).We can either throw everything at google vision and check the result, or we validate client side and hope to minimize BadRequest responses.For us it depends on whether google vision would charge for a BadRequest, like image too large or of the wrong type.I can't find it the documentation. Does anyone know?"""
50767594,50767594,notfear,50767594,NoJoy,50767594,notlove,50767594,notsadness,50767594,notsurprise,50767594,NotAnger,50767594,NoEmotion,0,Yes,"""I have never encountered this sort of collection or object before until now (its the response from a request to Google-Cloud-Vision API).I wrote a class that uses the API and does what I want correctly. However the only way that I can extract/manipulate data in the response is by using this module:I basically serialized the protobuff into a string and then used regex to get the data that I want.There MUST be a better way than this. Any suggestions? I was hoping to have the API response give me a json dict or json dict of dicts etc... All I could come up with was turning the response into a string though.Here is the file from the github repository:Thank you all in advance."""
42702426,42702426,notfear,42702426,NoJoy,42702426,love,42702426,notsadness,42702426,notsurprise,42702426,NotAnger,42702426,,1,Yes,"""I am making an in-depth food logging application for android mobile and I would like to add some basic image recognition using the google vision API.I've been experimenting with the API and using PHP with no success.I've been looking through all the tutorials and always get stuck on some point.This is the closest I've came so far in phpBut then I get this error.I've followed the entire documentation and I have no clue why it has trouble about the datetime because I never even use it.Does anyone have any experience with the google vision API that can help me out? Preferably with the android part, help me get on my way or help me get started?Thanks ahead."""
49335721,49335721,fear,49335721,NoJoy,49335721,notlove,49335721,notsadness,49335721,notsurprise,49335721,NotAnger,49335721,,1,Yes,"""I am making an app using Google Vision API for face detection. As the pictures show, my app displays two images normally without Google Vision, but with it Google Vision automatically changes the two images with its own.The images are stored inside the drawable folder, stored in an SQLite database through their id (for example, R.drawable.crown_flowers) and fetched at runtime from the database.The code that performs the face detection itself is not responsible for the behavior. Simply havingin the build.gradle file causes this behavior, even if the library is not referenced anywhere in the actual code. I have tried using a more recent version of the library (11.8.0) but to no avail.Edit:doing some debugging I found that the problem is with the SQLite database. If I reference the pictures only by their drawable id without fetching them from the database, the app works correctly. The problem is that this app is for a school project and I am required to use SQLite. This is code for the database:From the DatabaseConnector class:This is where data is inserted in the database inside the Activity class:And this is where the images are fetched from the database:Just for clarity, this is the OverFilter class:mFilter is just an ArrayList of OverFilter."""
44629662,44629662,notfear,44629662,NoJoy,44629662,notlove,44629662,notsadness,44629662,surprise,44629662,NotAnger,44629662,,1,Yes,"""I'm trying to do face detection in a video using Google Vision API. I'm using the following code:But I'm getting the error:The ""frames"" are getting read as numpy array. But don't know how to bypass them.Can anyone please help me?"""
49877255,49877255,notfear,49877255,NoJoy,49877255,notlove,49877255,notsadness,49877255,surprise,49877255,NotAnger,49877255,,1,Yes,"""I am trying to extract text from such images but Google Vision API does not seem to recognise majority of the text, Can someone suggest a better alternative?Results from Google OCR"""
55334563,55334563,notfear,55334563,NoJoy,55334563,notlove,55334563,notsadness,55334563,notsurprise,55334563,NotAnger,55334563,NoEmotion,0,YES,"""I'm trying to recognize vertical text using google cloud vision. Image example:I use Try This API onto test the engine.Request body:The result isAm I missing something? Thank you."""
51034435,51034435,notfear,51034435,NoJoy,51034435,notlove,51034435,notsadness,51034435,notsurprise,51034435,NotAnger,51034435,NoEmotion,0,Yes,"""I want to use the Firebase with the Amazon Rekognition is it possible to use?I read Class for Rekognition for Node.js it has the S3 command in the code."""
41713056,41713056,notfear,41713056,Joy,41713056,notlove,41713056,notsadness,41713056,notsurprise,41713056,NotAnger,41713056,,1,Yes,"""I want to make live filter in camera like Snapchat app. This app based on.I have these following code in FaceGraphic.java:I create function to take a photo in:First, open app and give permission to access camera, and app will detect faces and draw bitmap (sunglasses) to them. I create button ""Take a picture"" with idcapture.This is my main.xml:How can I get bitmap that I draw in FaceGraphic? If I take a photo, I only get the default photo without bitmap. I want to take photo with user faces and bitmap and save into gallery. Sorry, I hope you understand my question. Thank you."""
43041575,43041575,notfear,43041575,NoJoy,43041575,notlove,43041575,notsadness,43041575,notsurprise,43041575,NotAnger,43041575,NoEmotion,0,Yes,"""I was wondering how the google cloud vision works behind the scenes. What kind of algorithms are used for processing the images? Is there some texts explaining this?Thanks to all"""
37508678,37508678,notfear,37508678,NoJoy,37508678,notlove,37508678,notsadness,37508678,notsurprise,37508678,NotAnger,37508678,NoEmotion,0,Yes,"""I've been testing an application example using Google Vision API.I have the code from their github, and created the relevant project and credentials file (something Google Cloud requests) and tried to run the code.I get the following:I've tried to add the relevant SSL certificates to my JRE's cacerts, I've restarted eclipse and an admin, but I still get this.EDITI've also tried to manually set the ssl properties as follows:Any ideas to resolve this issue, please?If there's anything I should provide, please let me know.Thanks in advance."""
48846121,48846121,notfear,48846121,NoJoy,48846121,notlove,48846121,notsadness,48846121,surprise,48846121,NotAnger,48846121,,1,Yes,"""So I'm trying to use Google's vision api, where it takes recognizes the labeles,facial, and text detections....etcBut it unfortunately, I can't fix an error that's causing us to fall behind .SOURCE CODEIt says ""Client"" object has no attribute, ""before_request""That's where I'm stuck, and I'm not sure what to do from there.ERROR"""
54536079,54536079,notfear,54536079,NoJoy,54536079,notlove,54536079,notsadness,54536079,notsurprise,54536079,NotAnger,54536079,NoEmotion,0,Yes,"""Getting the below-mentioned error on calling Google Vision API"""
37264402,37264402,notfear,37264402,NoJoy,37264402,notlove,37264402,notsadness,37264402,notsurprise,37264402,NotAnger,37264402,NoEmotion,0,Yes,"""I have added a credit card and associated the billing account with my project. However, when I hit the Google Vision API with credentials associated with that project, I get the ""Project XXXXX has billing disabled. Please enable it."" Does anyone know if there are any tricks to get the project to recognize that billing has been added?"""
45695542,45695542,notfear,45695542,NoJoy,45695542,notlove,45695542,notsadness,45695542,notsurprise,45695542,NotAnger,45695542,NoEmotion,0,Yes,"""I'm having a problem with base64 encoded images sent to Google Cloud Vision. Funny thing is that if I send the image via URI, it works fine, so I suspect there is something wrong the way I'm encoding.Here's the deal:The response I get always is:If I try using URI instead:Response is ok...I've followed thefrom GoogleAny idea what is wrong here?"""
54586779,54586779,notfear,54586779,NoJoy,54586779,notlove,54586779,notsadness,54586779,notsurprise,54586779,NotAnger,54586779,NoEmotion,0,Yes,"""I am creating an API which will take a text based image(Business card) as an input and return image with improved quality by remove noise and applying some image filter. For this I want to use AWS Rekognition or any othre php library.I have read AWS Rekognition documentation but I have not found any api to just improve image quality.There are various php Libraries are available but I can not find a proper solution for this problem.Please let me know a solution where a text based image quality can be improved either using php library or AWS Rekognition .Following is sample image of Business Card of which we want to improve."""
55283215,55283215,fear,55283215,Joy,55283215,love,55283215,notsadness,55283215,notsurprise,55283215,NotAnger,55283215,,3,Yes,"""I have a binary text image like this oneI want to perform OCR on images like these. They contain no more than one word.I have tried tesseract and Google cloud vision but both of them return no results.I'm using python 3.6 and Windows 10.This image should be a simple task for either of the two and I feel I'm missing something in my code. Please help me out!EDIT:Thanks toF10for pointing me in the right direction. This is how I got it to work with a local image."""
54981232,54981232,notfear,54981232,NoJoy,54981232,notlove,54981232,notsadness,54981232,notsurprise,54981232,NotAnger,54981232,NoEmotion,0,Yes,"""I created an Azure Web App with Microsoft Computer Vision to Tag images I upload and write a Description. I followed this tutorial:The app tags the images, but I can not see the Confidence Score for the tags. Anyone had this problem before or do you have any tips on how to add the confidence scores? Help is appreciatedBest regards,Daniel"""
44961470,44961470,notfear,44961470,NoJoy,44961470,notlove,44961470,notsadness,44961470,surprise,44961470,NotAnger,44961470,,1,Yes,"""These series of videos use Google Compute Engine to access Google Cloud vision API.But, I only want to use Google cloud vision API on my local computer.I found Cloud SDK is an option but I don't understand how it works.Does it link my computer to Google Compute Engine?Then, do I still have to pay for the Engine?To Sum up the question.Is there any way that I only pay for Google Cloud Vision API without paying for Google Compute Engine?"""
49842534,49842534,notfear,49842534,NoJoy,49842534,notlove,49842534,notsadness,49842534,surprise,49842534,NotAnger,49842534,,1,Yes,"""I am using the google vision library (although this might not matter for the purpose of this question). Here is the xml fileNow if doThen loc1 is {0,0} which is expected but loc2 is{-180,0}.Why is that? Shouldn't it be also 0,0?Thank youHere is the UI part from dympsys"""
56031856,56031856,fear,56031856,NoJoy,56031856,notlove,56031856,notsadness,56031856,notsurprise,56031856,NotAnger,56031856,,1,Yes,"""I'm looking to build an app that detects certain objects and then overlays something using ARCore.  Is it possible to use Google's Vision API for real-time detection of objects? If not, is there another library that I could use that has object detection, landmark detection, and/or OCR?"""
49187806,49187806,notfear,49187806,NoJoy,49187806,notlove,49187806,notsadness,49187806,notsurprise,49187806,NotAnger,49187806,NoEmotion,0,Yes,"""I tried to use Amazon Rekognition in one of my projects which involves in detecting the text content in a given image(ocr).I tried using AWS SDK and I used the method detectText function under Rekongtion service. But every time I tried to run my script I am getting aProvisionedThroughputExceededExceptionerror as the result. I tried the Amazon Rekogntion provided demo page as well, and I got anas shown in the image attached. But when I looked at my browser console I noticed that it was the same ProvisionedThroughputExceededException that I've got previously. The only help that I found regarding the problem is this thread (which isn't directly related but the person is getting the same exception),and as mentioned in the answers I tried to increase my request limit but I couldn't found the DetectText method under any of the APIs provided. Any help would appreciate in this matter. Thanks in advance"""
52968434,52968434,notfear,52968434,NoJoy,52968434,notlove,52968434,notsadness,52968434,notsurprise,52968434,NotAnger,52968434,NoEmotion,0,Yes,"""I'm planning to useservice forforgot passwordin my iOS and android apps. Flow will be like, whenever user initiate forgot password, I will be checking whether actual user is initiating the forgot password for particular mobile number. For this I will be asking user to take one live pic of himself/herself and check this against reference image. But I'm facing one scenario in this,So I want to add extra layer of security before initiating forgot password flow by ensuring using live picture of person who is initiating forgot password action.How to restrict this kind of scenario? and I just want to know whether this is suggested way to proceed or not.Please advice."""
50513107,50513107,notfear,50513107,Joy,50513107,notlove,50513107,notsadness,50513107,notsurprise,50513107,NotAnger,50513107,,1,Yes,"""I need to parse data from a Visa Payment QRCode withlibrary from VisaBut gradle build failed with minSdkVersion < 21 and throw transformClassesWithDesugar bellowI triedIf I remove the Visa QRParser-2.2.0 dependency it builds fine with minSdkVersion 19 and above. Also, this is a standalone Java library for parsing QR value (not packaging zxling library for QR reading for example. I used Google Vision outside Visa parser for QR reading) so minSdkVersion shouldn't interferes with this dependency."""
54581027,54581027,notfear,54581027,NoJoy,54581027,notlove,54581027,notsadness,54581027,notsurprise,54581027,NotAnger,54581027,NoEmotion,0,Yes,"""I am using Google Vision API to get associated labels for an image.Any idea how can we resolve this issue? I tried using very common images like country flags but still it gives error."""
40225148,40225148,notfear,40225148,NoJoy,40225148,notlove,40225148,notsadness,40225148,notsurprise,40225148,NotAnger,40225148,NoEmotion,0,Yes,"""I am developing an android application which requires use of google vision service provided by Google Cloud Platform.For authentication, this uses a classGoogleCredentialclass, the code for which can be found here:I need to setGOOGLE_APPLICATION_CREDENTIALSvariable as an environment variable pointing to a json file downloaded from another link, which is not important.The question is:When I set the environment variable usingIt gives me exception:in lineAll the code can be found in the link given above."""
51350903,51350903,notfear,51350903,NoJoy,51350903,notlove,51350903,notsadness,51350903,surprise,51350903,NotAnger,51350903,,1,Yes,"""In Aws lambda function I am storing image And My image is my primary key. But No Case is I can store same image in different function as well like. John can be part of function1 and function2 as well. So when I store in both 2nd one got remove. My table structure is which I got by doingResult:And I made this by querying like this"""
50958350,50958350,notfear,50958350,NoJoy,50958350,notlove,50958350,notsadness,50958350,surprise,50958350,NotAnger,50958350,,1,Yes,"""For a comparison task I want to save all data returned by AWS Rekognition in .NET, in this case by DetectFaces, as json for later extraction.How can I get the raw json? The .NET SDK does not offer any methods. I tried to serialize the face details without success."""
50554306,50554306,fear,50554306,NoJoy,50554306,notlove,50554306,notsadness,50554306,notsurprise,50554306,NotAnger,50554306,,1,Yes,"""according to AWS Rekognition Terms:How can I detect text in an image it has more than 50words?Give me a clue... thanks."""
46594701,46594701,fear,46594701,NoJoy,46594701,notlove,46594701,notsadness,46594701,notsurprise,46594701,NotAnger,46594701,,1,Yes,"""I would like  to use the Google Vision API for label detection. But I want to decrease the labels percentages and I do not know how I can do this. Could someone help me? I am using a sample. I'm using a sample for android that google makes availableThis is the code:And this and that aside it displays the results:"""
48085989,48085989,fear,48085989,NoJoy,48085989,notlove,48085989,notsadness,48085989,surprise,48085989,NotAnger,48085989,,2,Yes,"""I'm writing an android plugin for Unity that uses android face detection. I have the plugin working with the oldface detector and I want to update it to the new Google vision APIsFor some reason, by simply adding in a declaration of a face detector variable cause the plugin to crash as soon as it starts.Here is the relevant code.The only difference to this source is the addition of the faceDetector variable. It is not used anywhere.This is the error that I see in adb logcatIt is complaining about the variable called instance which is set in the Setup function that is called from Unity. Without this variable, my plugin works. With it, it crashes.I did also make a change to my build.gradle file. Here it is.I added the lineUpdateI have tried renaing the variable from instance to mInstance and I had the same issuue.  I then tried creating the variable inside a function and returning it. Now I have a more intuitive error log, which I am not sure how to fix.ThanksJohn Lawrie"""
45024118,45024118,notfear,45024118,NoJoy,45024118,notlove,45024118,notsadness,45024118,notsurprise,45024118,NotAnger,45024118,NoEmotion,0,Yes,"""I am creating an android aar in which I am using google's vision API. To check if Play Services are available or not I have added check using.For excluding this from obfuscation I have addedI am getting this error when obfuscated:Update:When I am using playservices dependency in project where this aar is also imported, then my code is working perfectly.Is there any way, to avoid adding playservices dependency in project and just use it from aar?"""
51676317,51676317,notfear,51676317,NoJoy,51676317,notlove,51676317,notsadness,51676317,notsurprise,51676317,NotAnger,51676317,NoEmotion,0,Yes,"""Is it possible to send image byte through Lambda using Boto3? The byte will be sent to Lambda function which will then forward the image to Rekognition. I've tried this but it didn't work:And this is the Lambda function code:When I run it, this is the Lambda function error shown in Cloudwatch:"""
36728347,36728347,notfear,36728347,NoJoy,36728347,love,36728347,notsadness,36728347,surprise,36728347,NotAnger,36728347,,2,Yes,"""I just tested the Google Cloud Vision API to read the text, if exist, in a image.Until now I installed the Maven Server and the Redis Server. I just follow the instructions in this page.Until now I was able to tested with .jpg files, is it possible to do it with tiff files or pdf??I am using the following command:Inside the text directory, I have the files in jpg format.Then to read the converted file, I don't know how to do that, just I run the following commandAnd I get the message to enter a word or phrase to search in the converted files. Is there a way to see the whole document transformed?Thanks!"""
53910973,53910973,notfear,53910973,Joy,53910973,notlove,53910973,notsadness,53910973,notsurprise,53910973,NotAnger,53910973,,1,Yes,"""I'm building a React native app with serverless framework using AWS services.I created a  RESTapi with lambda function (nodeJs8.10 environment) and API gateway to use rekognition services such as indexFaces, listCollection, etc. My lambda is in VPC with RDS( later I'll Aurora) to store faceID and other data.Everything works fine except rekognition services.When I call any rekognition services it shows.But it works when I call locally usingI attach all necessary permissions to mylikeHere is my codeindex.jsHow to solve this timeout error as it doesn't show any error on?"""
47250652,47250652,notfear,47250652,NoJoy,47250652,notlove,47250652,notsadness,47250652,notsurprise,47250652,NotAnger,47250652,NoEmotion,0,Yes,"""I am trying to use theto read the labels for a image.I am executing this on a Google Compute Engine instance with access to all Cloud APIs. And I am using a service account for authenticationI keep getting the following errorThis the code I am executingUp until lineEverything works fine and I get no authentication issues. But when I execute the above line I suddenly get this error.Pretty much following the instructions on thisNot very sure what is going wrong"""
55391510,55391510,notfear,55391510,NoJoy,55391510,notlove,55391510,notsadness,55391510,notsurprise,55391510,NotAnger,55391510,NoEmotion,0,Yes,"""so how to use frame in my code to get face list as well as how can i convert into bitmap and save into my storage.I want to make app which take photo only face but i get whole image instead of face when i save into my storage file . so how to crop  face and save into storage with the help google vision face detection API.**so how to use frame in my code to get face list as well as how can i convert into bitmap and save into my storage"""
53515301,53515301,notfear,53515301,NoJoy,53515301,notlove,53515301,notsadness,53515301,notsurprise,53515301,NotAnger,53515301,NoEmotion,0,Yes,"""I'm using android studio and cloud vision in order to detect faces features in a picture. When compiling, I get this error (About cloud vision V 1.53):My Gradles dependencies are:"""
44594617,44594617,fear,44594617,NoJoy,44594617,love,44594617,notsadness,44594617,notsurprise,44594617,NotAnger,44594617,,2,Yes,"""The IBM Visual Recognition classifier is simple to use and works well. However, custom classifier creation is expensive ($0.10/image) and time-consuming. Accidental deleting of a custom classifier puts any workflow using that classifier at risk. There is no obvious way in the API or dashboard to download, duplicate, or lock a custom classifier. This is a concern for production use.How can I back up a custom classifier created using IBM Watson Visual Recognition? This questionand I am hoping someone from IBM can provide guidance here.Thank you!"""
51273104,51273104,notfear,51273104,NoJoy,51273104,notlove,51273104,notsadness,51273104,notsurprise,51273104,NotAnger,51273104,NoEmotion,0,Yes,"""When I look in label_annotions of the Google Vision API, the ""score"" and ""topicality"" field values are always the same. This is also for example the case. According to thistopicality refers to ""the relevancy of the ICA (Image Content Annotation) label to the image"" whereas score has replaced ""confidence"". Though it's now not so clear to me what ""score"" actually means.Are these supposed to be always the same? What does that mean?"""
40714481,40714481,notfear,40714481,Joy,40714481,notlove,40714481,notsadness,40714481,surprise,40714481,NotAnger,40714481,,2,YES,"""I'm using Microsoft Face API for a small project and I was trying to detect a face inside a .jpg file in the local system (say, stored in a directoryD:\Image\abc.jpg)The example code, as shown in their, works very well on url from online sources, but it does not seem to work for local path address. I have tried to do the following:But it does not seem to work. It seems that there is a method for Java (using). I'm wondering if there is a method for Python. I'm new to coding. I really hope someone can help me with this. I'm using Python3."""
51961697,51961697,fear,51961697,NoJoy,51961697,notlove,51961697,notsadness,51961697,notsurprise,51961697,Anger,51961697,,2,Yes,"""I am searching for the answer on this question on the internet, but can't find it. I mean something like auto-correction, or no correction but suggestions for more obvious words. Is this feature part of Google cloud vision, or should i use an external program for this?I know that Google cloud vision also tells you something about the likeliness of discussing a certain topic (medical, violence, etc). Doe it has a built-in feature that automatically uses a 'medical dictionary' when analyzing a medical document? For example, when the word 'miniscule' is being found in an medical text, does it change (or propose to change) it to 'meniscus'? So is domain specific knowledge being used?And does anybody know how about for Microsoft Cognitive Services?"""
52928909,52928909,notfear,52928909,NoJoy,52928909,notlove,52928909,notsadness,52928909,notsurprise,52928909,NotAnger,52928909,NoEmotion,0,Yes,"""I am using google vision api for ocr with Java 8. It works well on mac os however it does not work on Linux os.dependency used-Exception i am getting -Can anyone help me with this??Thanks in advance"""
46764797,46764797,notfear,46764797,NoJoy,46764797,notlove,46764797,notsadness,46764797,surprise,46764797,NotAnger,46764797,,1,Yes,"""I'm testing outand noticing it's replacing underscores with spaces.Does the API provide a feature to ensure these underscores are not omitted?Code example:Here is the example_image.png that I'm using:Which produces the output:(no underscore)."""
48623615,48623615,notfear,48623615,NoJoy,48623615,notlove,48623615,notsadness,48623615,notsurprise,48623615,NotAnger,48623615,NoEmotion,0,Yes,"""Task:Convert Google Vision API response to JSONProblem:The return value from the API call is not in a JSON formatPython FunctionGoogle online JSONGoogle Response (List)Type:Tried:"""
46921518,46921518,notfear,46921518,NoJoy,46921518,notlove,46921518,notsadness,46921518,notsurprise,46921518,NotAnger,46921518,NoEmotion,0,Yes,"""I am attempting to use the google vision library in java. The steps specify that I need to setup my auth credentials in order to start using thelibrary . I was able to generate my json property file from API Console Credentials page and I placed it in my spring boot app in the resources folder.I think updated my application.properties file to include the value like so:I'm also setting my property source in my controller like so:However, after doing that I'm still getting an error saying:"""
51991109,51991109,notfear,51991109,NoJoy,51991109,notlove,51991109,notsadness,51991109,surprise,51991109,NotAnger,51991109,,1,Yes,"""In the above activity, I have to scan two different barcode and assigned their values to the each. But I am not able to do it. I have tried many logical approaches but none of them worked.activity_scan_qr.xmlScanQR.java"""
48806569,48806569,notfear,48806569,NoJoy,48806569,notlove,48806569,notsadness,48806569,surprise,48806569,NotAnger,48806569,,1,Yes,"""We are facing one issue when we try to scan bag. The main reason behind that the text color on the bag which are embroidered are almost same as bag's color. So it can not scan exact text which is written on the bag.To get actual idea I have attached image.In attached image we want to scan bag's id (D1 150491). Let me know if we have to do extra effort to scan this type of image.Note: We have tried two SDK"""
48140339,48140339,notfear,48140339,NoJoy,48140339,notlove,48140339,notsadness,48140339,surprise,48140339,NotAnger,48140339,,1,YES,"""I am using guava 23-5 in my application and1.2.0. This is causing a conflict in my application and throwing the below exception whenever I am trying to use. Can some one let me know how can I get around this?VersionsEDITAs mentionedI tried to shade the Hbase dependency in a new module named.Then excluded hbase & hadoop dependencies from the module and addedas dependency. The dependency tree of maven looks like belowBut I am still getting the same error."""
51959287,51959287,notfear,51959287,NoJoy,51959287,notlove,51959287,notsadness,51959287,notsurprise,51959287,NotAnger,51959287,NoEmotion,0,Yes,"""Trying to get Watson Visual Recognition working with C# but I am getting an unauthorised error when attempting to classify an image through the API. The credentials I'm using are the ""Auto-generated service credentials"".The error that I am receiving is:ServiceResponseException: The API query failed with status code Unauthorized: UnauthorizedHere is my code:Also, let me know if I can provide anymore information that might help"""
48521816,48521816,notfear,48521816,NoJoy,48521816,notlove,48521816,notsadness,48521816,notsurprise,48521816,NotAnger,48521816,NoEmotion,0,Yes,"""I want to integrateAmazon Rekognitionfor the Face Recognition.I have created bucket and IAM user. I am trying to hit""RekognitionService.ListCollections""for the testing in POSTMAN but getting error as follows;My request header is as follows;Can anyone please guide me how to test AWS apis in POSTMAN ?"""
56155219,56155219,notfear,56155219,NoJoy,56155219,notlove,56155219,notsadness,56155219,notsurprise,56155219,NotAnger,56155219,NoEmotion,0,Yes,"""I am using Google Vision OCR to grab the email from a business card (the OCR Graphic activity) and send it to the the To destination in the SendEmail activity. My log shows that the email text is detected.I tried to set the intent to send it to the next activity, but I am getting two errors, ""cannot resolve constructor Intent"" on my new intent, and start activity cannot be applied to.This is the OcrGraphic activitythis is my Send Email activityI want to send the email address to the SendEmail activity. I am new to java and android, any help is welcomed."""
42761695,42761695,notfear,42761695,NoJoy,42761695,notlove,42761695,notsadness,42761695,notsurprise,42761695,NotAnger,42761695,NoEmotion,0,Yes,"""I am trying to implement VideoIntelligence API in my 'personal-project'. but I am not able to do so. [I have the access permissions for VideoIntelligence API for my personal-project]Please provide some suggestions to make it work.I tried the following commands:But I am getting this as the Error:It is searching inside 'usable-auth-library' project. Whereas It should search/use permission for my 'personal-project'.[since I have access for 'personal-project' and not 'usable-auth-library']How can I make this work ? Any Suggestions please ?Thanks"""
51803569,51803569,fear,51803569,Joy,51803569,notlove,51803569,notsadness,51803569,notsurprise,51803569,NotAnger,51803569,,2,Yes,"""I'm using theto extract the text from some pictures, however, I have been trying to improve the accuracy (confidence) of the results with no luck.every time I change the image from the original I lose accuracy in detecting some characters.I have isolated the issue to have multiple colors for different words with can be seen that words in red for example have incorrect results more often than the other words.Example:some variations on the image from gray scale or b&wWhat ideas can I try to make this work better, specifically changing the colors of text to a uniform color or just black on a white background since most algorithms expect that?some ideas I already tried, also some thresholding."""
40893623,40893623,notfear,40893623,NoJoy,40893623,love,40893623,notsadness,40893623,notsurprise,40893623,NotAnger,40893623,,1,Yes,"""We noticed that Google Vision API doesn't work well if an image has a lot of text.It returns 'strange' results.Here is an exapmle:- Will return something like this:If we send just the part of that image, everything will be fine. It can be checked via demo page of API too (cloud.google.com/vision).We tried on different images and get the same problem.Can you advise us if we are doing something wrong or this is problem on Google's side?Thank you in advanced!"""
40949801,40949801,notfear,40949801,NoJoy,40949801,notlove,40949801,notsadness,40949801,notsurprise,40949801,NotAnger,40949801,NoEmotion,0,Yes,"""Is there a way to test the Google Vision API in an application without activating my free trial?I am trying to use the API in a sample test application, but I can't enable the Vision API without having a valid billing method added.Error Message:  "" The API requires a valid billing method.""When I try to enable billing from the Dashboard - Billing - It redirect to a page where I have to input my information in order to ""Try Cloud Platform for free"" and I have to click on a button with the message - ""Start my free trial"". Is there a way to enable billing without starting my free trial?I just want to use the free tier (doesn't matter if I would have to put in my credit card) without 'wasting' my free trial -- I think so much money for trial could be spent better elsewhere..."""
52877398,52877398,notfear,52877398,NoJoy,52877398,notlove,52877398,notsadness,52877398,notsurprise,52877398,NotAnger,52877398,NoEmotion,0,Yes,"""The problem I am facing is my application needs to support older devices ( at least API 14 ) so I am using google play service maps 7.3.0.However, I am unable to use newer play service APIs such as Google Vision because my google play service version is low.The problem is my users are unable to update their google play services app so I cannot simply upgrade my library."""
49590288,49590288,notfear,49590288,NoJoy,49590288,notlove,49590288,notsadness,49590288,notsurprise,49590288,NotAnger,49590288,NoEmotion,0,Yes,"""I have been playing around with the google cloud vision API, namely the logo detection feature. Basically I want to determine if an image is a logo, so I run it through the API. However, I always get different results every time I run it. Sometimes the API classifies it as a logo, and sometimes it does not. Is there any explanation for this and possibly a way to improve the accuracy?EDIT: I have just determined what the problem really is. I am trying to detect logos on remote images on a public facing website, and occasionally (but not all the time) the following error is returned:What is the cause for this issue and is there a way around it?"""
